year,month,day,hour,temp,humidity,height_sun,DRH,GRH,beam,GRT,DRT,LRI,LRV,LRO,GRR,radiation_balance,extraterrestrial_radiation,azimuth,global_luminance,diffuse_luminance,globa_radiance_1_axis,globa_radiance_2_axis,direct_radiation,UVA,UVB,photosynthetically,sunshine_duration,PV_prod,sky_temp
 2005, 11, 20, 21,30.2,41, 0.0,0,0,0,0,0,379,431,453,0,-75,0,73.3,0,0,0,0,0,0,0,0,0,0,12.7
 2005, 11, 20, 22,29.2,43, 0.0,0,0,0,0,0,378,427,446,0,-69,0,71.2,0,0,0,0,0,0,0,0,0,0,12.5
 2005, 11, 20, 23,28.2,47, 0.0,0,0,0,0,0,377,424,441,0,-64,0,63.2,0,0,0,0,0,0,0,0,0,0,12.5
 2005, 11, 20, 24,27.3,48, 0.0,0,0,0,0,0,374,419,435,0,-61,0,28.3,0,0,0,0,0,0,0,0,0,0,11.8
 2005, 11, 21, 1,26.5,52, 0.0,0,0,0,0,0,375,419,435,0,-60,0,-45.5,0,0,0,0,0,0,0,0,0,0,12.1
 2005, 11, 21, 2,25.6,52, 0.0,0,0,0,0,0,371,415,430,0,-58,0,-66.4,0,0,0,0,0,0,0,0,0,0,11.3
 2005, 11, 21, 3,25.0,54, 0.0,0,0,0,0,0,370,414,430,0,-59,0,-71.6,0,0,0,0,0,0,0,0,0,0,11.1
 2005, 11, 21, 4,24.4,54, 0.0,0,0,0,0,0,369,412,427,0,-58,0,-73.2,0,0,0,0,0,0,0,0,0,0,10.9
 2005, 11, 21, 5,23.9,58, 0.0,0,0,0,0,0,370,408,418,0,-48,0,-72.6,0,0,0,0,0,0,0,0,0,0,11.2
 2005, 11, 21, 6,23.5,58, 0.0,0,0,0,0,0,369,409,422,0,-52,0,-71.2,0,0,0,0,0,0,0,0,0,0,10.9
 2005, 11, 21, 7,24.1,61,5.5,23,23,0,23,23,376,422,440,5,-46,67,-68.4,2728,2728,10,23,0,1253,15,11,10,19,12.2
 2005, 11, 21, 8,26.2,51,19.0,163,228,201,228,163,367,431,466,46,84,455,-64.3,25182,19729,412,375,65,10350,239,100,30,179,10.6
 2005, 11, 21, 9,28.4,44,31.9,246,436,359,436,246,363,444,496,87,215,740,-58.2,47501,30908,668,614,190,21047,724,190,44,328,9.7
 2005, 11, 21, 10,30.5,37,43.8,303,630,472,630,303,360,458,526,126,339,968,-48.3,68154,44139,851,768,327,31903,1416,274,53,454,9.2
 2005, 11, 21, 11,32.3,33,53.5,339,774,541,774,339,359,469,549,155,429,1125,-32.5,84522,49428,941,833,435,40398,2092,336,57,538,9.0
 2005, 11, 21, 12,33.8,30,58.9,355,844,571,844,355,361,478,565,169,472,1198,-9.2,92636,51851,978,851,489,44691,2477,367,58,574,9.3
 2005, 11, 21, 13,34.9,28,57.8,352,831,566,831,352,362,481,568,166,459,1184,17.4,91047,51290,972,850,479,43892,2402,361,58,563,9.5
 2005, 11, 21, 14,35.4,27,50.7,330,737,525,737,330,363,481,567,147,386,1083,38.5,80059,47821,921,820,406,38164,1900,320,56,506,9.7
 2005, 11, 21, 15,35.4,26,40.1,288,575,444,575,288,365,476,555,115,270,902,52.1,61573,41351,790,721,286,28711,1189,249,51,406,10.1
 2005, 11, 21, 16,34.6,30,27.9,216,364,318,364,216,374,467,528,73,138,654,60.3,39372,27229,597,547,148,17267,532,159,39,268,11.9
 2005, 11, 21, 17,33.1,37,14.7,118,156,150,156,118,388,462,505,31,8,355,65.6,17241,14494,313,280,38,6914,134,69,21,120,14.4
 2005, 11, 21, 18,31.6,41,1.0,5,5,0,5,5,387,452,486,1,-95,27,69.4,623,622,-2,5,0,240,3,3,12,4,14.3
 2005, 11, 21, 19,30.8,46, 0.0,0,0,0,0,0,390,443,466,0,-76,0,71.6,0,0,0,0,0,0,0,0,0,0,14.9
 2005, 11, 21, 20,30.0,51, 0.0,0,0,0,0,0,394,441,459,0,-65,0,73.1,0,0,0,0,0,0,0,0,0,0,15.5
 2005, 11, 21, 21,29.1,55, 0.0,0,0,0,0,0,395,438,452,0,-57,0,73.1,0,0,0,0,0,0,0,0,0,0,15.7
 2005, 11, 21, 22,28.3,58, 0.0,0,0,0,0,0,393,434,445,0,-52,0,70.5,0,0,0,0,0,0,0,0,0,0,15.5
 2005, 11, 21, 23,27.5,62, 0.0,0,0,0,0,0,394,430,438,0,-45,0,62.5,0,0,0,0,0,0,0,0,0,0,15.5
 2005, 11, 21, 24,26.7,63, 0.0,0,0,0,0,0,391,426,433,0,-43,0,28.1,0,0,0,0,0,0,0,0,0,0,15.0
 2005, 11, 22, 1,26.0,64, 0.0,0,0,0,0,0,388,423,430,0,-42,0,-44.5,0,0,0,0,0,0,0,0,0,0,14.5
 2005, 11, 22, 2,25.4,63, 0.0,0,0,0,0,0,384,420,428,0,-45,0,-66.0,0,0,0,0,0,0,0,0,0,0,13.7
 2005, 11, 22, 3,24.9,67, 0.0,0,0,0,0,0,386,421,428,0,-42,0,-71.4,0,0,0,0,0,0,0,0,0,0,14.1
 2005, 11, 22, 4,24.5,69, 0.0,0,0,0,0,0,386,418,422,0,-36,0,-73.0,0,0,0,0,0,0,0,0,0,0,14.1
 2005, 11, 22, 5,24.1,67, 0.0,0,0,0,0,0,382,413,418,0,-36,0,-72.4,0,0,0,0,0,0,0,0,0,0,13.3
 2005, 11, 22, 6,23.8,75, 0.0,0,0,0,0,0,389,416,415,0,-26,0,-71.1,0,0,0,0,0,0,0,0,0,0,14.6
 2005, 11, 22, 7,24.4,69,5.3,23,23,0,23,23,387,428,442,5,-37,65,-68.2,2657,2657,9,23,0,1218,15,11,10,19,14.2
 2005, 11, 22, 8,26.5,62,18.9,162,226,198,226,162,382,440,469,45,93,452,-64.2,25064,19976,409,372,64,10244,235,99,29,178,13.3
 2005, 11, 22, 9,28.7,52,31.8,245,433,356,433,245,377,452,498,87,225,737,-58.0,47355,31738,665,610,188,20886,716,189,44,325,12.3
 2005, 11, 22, 10,30.9,41,43.6,303,627,469,627,303,369,464,528,125,343,966,-48.2,68060,44830,848,764,324,31706,1404,273,53,451,11.0
 2005, 11, 22, 11,32.8,37,53.3,340,771,538,771,340,371,475,548,154,439,1122,-32.5,84545,50418,939,830,431,40188,2077,335,57,534,11.2
 2005, 11, 22, 12,34.4,33,58.7,356,842,569,842,356,369,482,563,168,479,1196,-9.2,92598,52613,976,848,486,44489,2462,366,58,570,10.9
 2005, 11, 22, 13,35.6,30,57.6,353,829,564,829,353,370,485,569,166,465,1182,17.3,91032,52016,971,847,476,43715,2388,360,58,559,11.1
 2005, 11, 22, 14,36.1,27,50.6,331,735,523,735,331,367,481,562,147,394,1081,38.3,79940,48145,920,818,404,38025,1890,319,56,503,10.6
 2005, 11, 22, 15,36.1,26,40.1,289,573,442,573,289,368,476,551,115,275,901,51.5,61462,41524,789,718,285,28617,1184,249,51,403,10.7
 2005, 11, 22, 16,35.3,27,27.8,218,366,316,366,218,371,467,531,73,133,653,60.2,39477,27318,599,548,147,17335,534,159,39,268,11.3
 2005, 11, 22, 17,33.9,31,14.7,132,170,149,170,132,377,459,510,34,3,354,65.5,18533,15877,337,302,38,7502,145,74,26,129,12.5
 2005, 11, 22, 18,32.3,33,1.0,6,6,0,6,6,375,448,491,1,-111,28,69.2,793,792,-1,6,0,310,3,3,15,5,12.0
 2005, 11, 22, 19,31.5,40, 0.0,0,0,0,0,0,383,443,471,0,-88,0,71.4,0,0,0,0,0,0,0,0,0,0,13.6
 2005, 11, 22, 20,30.7,42, 0.0,0,0,0,0,0,383,441,468,0,-85,0,72.6,0,0,0,0,0,0,0,0,0,0,13.6
 2005, 11, 22, 21,29.8,44, 0.0,0,0,0,0,0,381,438,464,0,-83,0,72.5,0,0,0,0,0,0,0,0,0,0,13.2
 2005, 11, 22, 22,29.0,45, 0.0,0,0,0,0,0,378,432,456,0,-78,0,70.3,0,0,0,0,0,0,0,0,0,0,12.7
 2005, 11, 22, 23,28.2,46, 0.0,0,0,0,0,0,376,428,451,0,-75,0,62.2,0,0,0,0,0,0,0,0,0,0,12.3
 2005, 11, 22, 24,27.4,51, 0.0,0,0,0,0,0,379,427,445,0,-66,0,27.5,0,0,0,0,0,0,0,0,0,0,12.8
 2005, 11, 23, 1,26.7,52, 0.0,0,0,0,0,0,377,426,446,0,-68,0,-44.0,0,0,0,0,0,0,0,0,0,0,12.5
 2005, 11, 23, 2,26.0,54, 0.0,0,0,0,0,0,377,421,437,0,-60,0,-65.3,0,0,0,0,0,0,0,0,0,0,12.4
 2005, 11, 23, 3,25.3,53, 0.0,0,0,0,0,0,372,419,438,0,-66,0,-71.2,0,0,0,0,0,0,0,0,0,0,11.4
 2005, 11, 23, 4,24.9,52, 0.0,0,0,0,0,0,369,415,432,0,-62,0,-72.5,0,0,0,0,0,0,0,0,0,0,11.0
 2005, 11, 23, 5,24.7,52, 0.0,0,0,0,0,0,368,411,427,0,-59,0,-72.3,0,0,0,0,0,0,0,0,0,0,10.7
 2005, 11, 23, 6,24.4,45, 0.0,0,0,0,0,0,359,408,429,0,-71,0,-70.5,0,0,0,0,0,0,0,0,0,0,8.8
 2005, 11, 23, 7,25.0,46,5.2,23,23,0,23,23,363,418,446,5,-65,64,-68.1,2634,2634,9,23,0,1198,15,11,10,18,9.8
 2005, 11, 23, 8,27.1,41,18.7,154,233,245,233,154,357,428,471,47,73,449,-64.1,24964,19602,468,416,79,10543,241,102,32,182,8.6
 2005, 11, 23, 9,29.4,37,31.6,226,444,416,444,226,356,442,498,89,214,734,-57.5,47600,32790,702,640,218,21391,731,193,47,332,8.4
 2005, 11, 23, 10,31.6,29,43.4,270,637,533,637,270,349,450,521,127,337,963,-48.1,69418,39333,879,787,367,32165,1421,277,54,455,7.0
 2005, 11, 23, 11,33.5,27,53.1,295,778,603,778,295,351,462,541,156,433,1119,-32.4,85851,43391,960,841,482,40481,2087,338,57,536,7.4
 2005, 11, 23, 12,35.1,26,58.5,306,846,634,846,306,357,475,562,169,472,1193,-9.2,91315,37870,991,853,541,44671,2467,368,58,571,8.5
 2005, 11, 23, 13,36.3,23,57.4,304,835,630,835,304,355,481,574,167,448,1180,17.1,89761,37558,987,854,531,43945,2397,362,58,560,8.1
 2005, 11, 23, 14,36.9,22,50.5,290,744,589,744,290,358,479,567,149,387,1080,38.1,81722,42442,944,833,454,38439,1909,323,57,506,8.8
 2005, 11, 23, 15,36.9,23,40.0,260,586,507,586,260,363,477,559,117,273,900,51.4,63349,37737,846,762,326,29206,1208,254,53,409,9.8
 2005, 11, 23, 16,36.1,24,27.8,208,383,375,383,208,366,469,540,77,132,653,60.0,41456,25980,646,587,175,18145,559,166,44,278,10.3
 2005, 11, 23, 17,34.7,25,14.7,128,176,191,176,128,367,458,517,35,-9,355,65.3,19222,15263,372,328,48,7785,151,77,29,133,10.5
 2005, 11, 23, 18,33.0,27,1.1,7,7,0,7,7,365,445,495,1,-125,28,69.1,892,891,-1,7,0,351,4,4,17,6,10.0
 2005, 11, 23, 19,32.0,33, 0.0,0,0,0,0,0,372,439,476,0,-104,0,71.3,0,0,0,0,0,0,0,0,0,0,11.5
 2005, 11, 23, 20,30.9,35, 0.0,0,0,0,0,0,371,433,465,0,-94,0,72.4,0,0,0,0,0,0,0,0,0,0,11.3
 2005, 11, 23, 21,29.8,38, 0.0,0,0,0,0,0,372,435,468,0,-96,0,72.4,0,0,0,0,0,0,0,0,0,0,11.4
 2005, 11, 23, 22,28.8,41, 0.0,0,0,0,0,0,371,431,463,0,-92,0,70.1,0,0,0,0,0,0,0,0,0,0,11.2
 2005, 11, 23, 23,27.7,42, 0.0,0,0,0,0,0,367,426,455,0,-88,0,61.5,0,0,0,0,0,0,0,0,0,0,10.5
 2005, 11, 23, 24,26.6,44, 0.0,0,0,0,0,0,365,418,443,0,-77,0,27.4,0,0,0,0,0,0,0,0,0,0,10.2
 2005, 11, 24, 1,25.7,45, 0.0,0,0,0,0,0,361,413,437,0,-77,0,-43.1,0,0,0,0,0,0,0,0,0,0,9.3
 2005, 11, 24, 2,24.7,48, 0.0,0,0,0,0,0,361,410,431,0,-70,0,-65.0,0,0,0,0,0,0,0,0,0,0,9.3
 2005, 11, 24, 3,23.5,49, 0.0,0,0,0,0,0,356,405,426,0,-70,0,-70.6,0,0,0,0,0,0,0,0,0,0,8.4
 2005, 11, 24, 4,22.8,48, 0.0,0,0,0,0,0,352,400,420,0,-67,0,-72.3,0,0,0,0,0,0,0,0,0,0,7.6
 2005, 11, 24, 5,22.2,51, 0.0,0,0,0,0,0,352,398,418,0,-66,0,-72.1,0,0,0,0,0,0,0,0,0,0,7.6
 2005, 11, 24, 6,21.7,53, 0.0,0,0,0,0,0,353,396,412,0,-59,0,-70.4,0,0,0,0,0,0,0,0,0,0,7.7
 2005, 11, 24, 7,22.2,53,5.1,22,22,0,22,22,356,406,429,4,-55,63,-68.0,2618,2618,9,22,0,1187,14,11,11,19,8.4
 2005, 11, 24, 8,24.9,45,18.6,115,257,444,257,115,347,417,460,51,93,446,-63.5,27752,17268,642,547,141,11621,265,112,42,202,6.5
 2005, 11, 24, 9,27.3,36,31.5,129,489,690,489,129,341,427,484,98,248,731,-57.4,53190,18987,908,803,360,23555,803,211,55,367,5.3
 2005, 11, 24, 10,29.6,30,43.2,138,690,807,690,138,337,440,512,138,378,960,-48.0,74779,18563,1012,889,553,34816,1534,298,59,494,4.6
 2005, 11, 24, 11,31.5,28,52.9,137,832,871,832,137,342,452,531,166,476,1117,-32.3,88533,18073,1060,909,694,43230,2224,359,60,575,5.5
 2005, 11, 24, 12,33.0,25,58.2,148,899,884,899,148,342,457,541,180,520,1191,-9.3,95362,19102,1074,907,752,47408,2613,388,60,609,5.4
 2005, 11, 24, 13,34.1,22,57.3,145,888,884,888,145,340,464,556,178,495,1178,16.6,94102,18811,1073,910,743,46714,2545,383,60,598,5.2
 2005, 11, 24, 14,34.6,20,50.4,137,799,860,799,137,337,462,555,160,421,1079,37.5,87488,18086,1053,910,662,41254,2047,344,60,545,4.4
 2005, 11, 24, 15,34.6,20,39.9,137,640,783,640,137,337,460,551,128,298,899,51.2,68256,18662,1000,884,503,31873,1317,275,59,449,4.6
 2005, 11, 24, 16,33.8,22,27.8,124,426,649,426,124,345,452,528,85,157,652,59.5,45607,18034,864,757,302,20175,622,183,53,311,6.1
 2005, 11, 24, 17,32.5,23,14.7,87,194,422,194,87,347,441,504,39,-2,355,65.2,20708,12743,589,486,107,8569,166,84,37,148,6.5
 2005, 11, 24, 18,30.7,25,1.1,6,6,0,6,6,343,427,480,1,-132,28,68.6,766,765,-1,6,0,297,3,3,21,5,5.8
 2005, 11, 24, 19,29.8,27, 0.0,0,0,0,0,0,345,413,451,0,-106,0,71.2,0,0,0,0,0,0,0,0,0,0,6.2
 2005, 11, 24, 20,28.8,28, 0.0,0,0,0,0,0,343,408,444,0,-102,0,72.3,0,0,0,0,0,0,0,0,0,0,5.7
 2005, 11, 24, 21,27.8,29, 0.0,0,0,0,0,0,340,405,441,0,-101,0,72.2,0,0,0,0,0,0,0,0,0,0,5.1
 2005, 11, 24, 22,26.9,29, 0.0,0,0,0,0,0,336,400,436,0,-100,0,69.5,0,0,0,0,0,0,0,0,0,0,4.3
 2005, 11, 24, 23,25.9,30, 0.0,0,0,0,0,0,334,398,433,0,-99,0,61.3,0,0,0,0,0,0,0,0,0,0,3.9
 2005, 11, 24, 24,24.9,34, 0.0,0,0,0,0,0,338,398,430,0,-91,0,27.2,0,0,0,0,0,0,0,0,0,0,4.8
 2005, 11, 25, 1,24.3,37, 0.0,0,0,0,0,0,341,398,429,0,-88,0,-42.2,0,0,0,0,0,0,0,0,0,0,5.3
 2005, 11, 25, 2,23.4,39, 0.0,0,0,0,0,0,339,395,423,0,-84,0,-64.3,0,0,0,0,0,0,0,0,0,0,5.0
 2005, 11, 25, 3,22.6,38, 0.0,0,0,0,0,0,335,390,420,0,-85,0,-70.4,0,0,0,0,0,0,0,0,0,0,4.0
 2005, 11, 25, 4,22.1,37, 0.0,0,0,0,0,0,331,387,416,0,-85,0,-72.2,0,0,0,0,0,0,0,0,0,0,3.2
 2005, 11, 25, 5,21.7,37, 0.0,0,0,0,0,0,330,383,409,0,-78,0,-72.0,0,0,0,0,0,0,0,0,0,0,3.1
 2005, 11, 25, 6,21.4,35, 0.0,0,0,0,0,0,326,384,416,0,-90,0,-70.3,0,0,0,0,0,0,0,0,0,0,2.2
 2005, 11, 25, 7,21.9,35,5.0,21,21,0,21,21,330,392,428,4,-81,62,-67.5,2503,2503,8,21,0,1124,14,10,10,18,3.0
 2005, 11, 25, 8,25.0,30,18.5,122,260,435,260,122,322,405,461,52,69,443,-63.4,27778,17629,643,548,138,12091,274,113,44,205,1.3
 2005, 11, 25, 9,27.4,27,31.3,113,499,743,499,113,322,420,490,100,231,728,-57.3,54423,16799,943,830,386,24011,816,215,57,374,1.4
 2005, 11, 25, 10,29.9,22,43.1,117,703,858,703,117,319,432,515,141,367,957,-47.5,76912,15968,1041,911,586,35410,1556,303,60,502,0.7
 2005, 11, 25, 11,31.9,20,52.7,115,846,919,846,115,321,444,537,169,461,1114,-32.3,89588,15297,1072,921,731,43906,2254,365,60,582,1.2
 2005, 11, 25, 12,33.5,17,58.0,125,914,930,914,125,321,456,560,183,493,1189,-9.3,96465,16318,1086,921,789,48133,2649,394,60,615,1.1
 2005, 11, 25, 13,34.7,17,57.1,123,904,930,904,123,326,463,567,181,482,1176,16.5,95550,16075,1085,923,781,47460,2582,389,60,604,2.3
 2005, 11, 25, 14,35.4,17,50.2,115,814,910,814,115,329,461,561,163,419,1077,37.4,86379,15441,1067,921,700,41986,2081,350,60,552,2.9
 2005, 11, 25, 15,35.4,17,39.9,117,654,836,654,117,333,456,548,131,308,898,51.0,70765,16241,1024,903,536,32544,1345,280,59,456,3.6
 2005, 11, 25, 16,34.6,18,27.7,109,437,705,437,109,335,448,530,87,156,652,59.3,47102,16209,904,789,328,20712,639,187,55,318,4.2
 2005, 11, 25, 17,33.1,22,14.7,79,200,477,200,79,345,441,506,40,-1,355,65.0,20933,11852,634,520,121,8864,172,86,40,153,6.1
 2005, 11, 25, 18,31.3,24,1.1,7,7,0,7,7,344,429,484,1,-134,28,68.4,863,862,-1,7,0,338,4,4,23,6,6.0
 2005, 11, 25, 19,30.4,30, 0.0,0,0,0,0,0,354,423,462,0,-108,0,71.0,0,0,0,0,0,0,0,0,0,0,7.9
 2005, 11, 25, 20,29.5,32, 0.0,0,0,0,0,0,354,421,460,0,-106,0,72.1,0,0,0,0,0,0,0,0,0,0,7.9
 2005, 11, 25, 21,28.6,32, 0.0,0,0,0,0,0,351,415,449,0,-99,0,72.0,0,0,0,0,0,0,0,0,0,0,7.3
 2005, 11, 25, 22,27.7,35, 0.0,0,0,0,0,0,352,411,442,0,-90,0,69.3,0,0,0,0,0,0,0,0,0,0,7.6
 2005, 11, 25, 23,26.8,38, 0.0,0,0,0,0,0,353,409,437,0,-84,0,61.0,0,0,0,0,0,0,0,0,0,0,7.8
 2005, 11, 25, 24,25.8,41, 0.0,0,0,0,0,0,353,407,433,0,-80,0,27.1,0,0,0,0,0,0,0,0,0,0,7.8
 2005, 11, 26, 1,25.1,41, 0.0,0,0,0,0,0,350,403,428,0,-78,0,-41.3,0,0,0,0,0,0,0,0,0,0,7.1
 2005, 11, 26, 2,24.4,43, 0.0,0,0,0,0,0,350,399,421,0,-71,0,-64.0,0,0,0,0,0,0,0,0,0,0,7.1
 2005, 11, 26, 3,23.5,44, 0.0,0,0,0,0,0,348,397,419,0,-71,0,-70.2,0,0,0,0,0,0,0,0,0,0,6.8
 2005, 11, 26, 4,23.0,49, 0.0,0,0,0,0,0,352,396,414,0,-62,0,-72.0,0,0,0,0,0,0,0,0,0,0,7.6
 2005, 11, 26, 5,22.5,50, 0.0,0,0,0,0,0,353,394,408,0,-56,0,-71.5,0,0,0,0,0,0,0,0,0,0,7.7
 2005, 11, 26, 6,22.2,55, 0.0,0,0,0,0,0,358,395,405,0,-48,0,-70.2,0,0,0,0,0,0,0,0,0,0,8.6
 2005, 11, 26, 7,22.7,55,4.9,22,22,0,22,22,361,410,432,4,-53,61,-67.4,2563,2563,8,22,0,1155,14,11,11,18,9.3
 2005, 11, 26, 8,25.5,45,18.3,121,260,443,260,121,349,421,465,52,91,441,-63.3,28006,17998,649,552,139,11961,270,113,44,204,6.9
 2005, 11, 26, 9,28.0,37,31.2,113,496,740,496,113,344,436,500,99,241,725,-57.2,54532,17126,941,826,383,23847,808,214,57,371,5.8
 2005, 11, 26, 10,30.4,29,42.9,118,700,855,700,118,339,444,520,140,379,954,-47.4,77105,16159,1040,908,582,35208,1543,301,60,498,4.9
 2005, 11, 26, 11,32.5,26,52.5,115,843,918,843,115,341,465,558,169,457,1111,-32.2,90103,15338,1072,919,728,43694,2238,363,60,578,5.3
 2005, 11, 26, 12,34.1,24,57.8,125,912,929,912,125,343,474,575,182,497,1187,-9.4,97163,16372,1085,919,786,47930,2633,393,60,611,5.7
 2005, 11, 26, 13,35.3,21,56.9,123,901,929,901,123,343,477,580,180,484,1175,16.3,96035,16120,1084,920,779,47285,2569,389,60,601,5.7
 2005, 11, 26, 14,35.9,20,50.1,116,813,908,813,116,343,476,577,163,416,1076,37.2,86733,15536,1066,919,697,41854,2073,349,60,549,5.8
 2005, 11, 26, 15,36.0,19,39.8,118,653,835,653,118,342,470,565,131,299,898,50.5,70839,16357,1023,900,535,32461,1341,280,59,453,5.6
 2005, 11, 26, 16,35.2,21,27.7,107,434,704,434,107,347,461,542,87,152,652,59.2,46976,16006,899,783,327,20531,634,186,55,315,6.6
 2005, 11, 26, 17,33.6,21,14.7,75,196,476,196,75,348,446,513,39,-9,355,64.5,20555,11348,637,519,121,8667,168,85,38,149,6.7
 2005, 11, 26, 18,31.8,24,1.1,6,6,0,6,6,346,431,487,1,-136,28,68.3,708,707,-2,6,0,273,3,3,22,4,6.3
 2005, 11, 26, 19,30.9,29, 0.0,0,0,0,0,0,355,420,456,0,-101,0,70.5,0,0,0,0,0,0,0,0,0,0,8.1
 2005, 11, 26, 20,29.9,28, 0.0,0,0,0,0,0,349,414,450,0,-101,0,72.0,0,0,0,0,0,0,0,0,0,0,6.9
 2005, 11, 26, 21,28.9,29, 0.0,0,0,0,0,0,347,415,453,0,-106,0,71.5,0,0,0,0,0,0,0,0,0,0,6.5
 2005, 11, 26, 22,27.9,30, 0.0,0,0,0,0,0,345,406,438,0,-93,0,69.1,0,0,0,0,0,0,0,0,0,0,6.1
 2005, 11, 26, 23,26.9,32, 0.0,0,0,0,0,0,343,402,432,0,-89,0,60.4,0,0,0,0,0,0,0,0,0,0,5.8
 2005, 11, 26, 24,26.0,29, 0.0,0,0,0,0,0,333,399,436,0,-102,0,27.0,0,0,0,0,0,0,0,0,0,0,3.8
 2005, 11, 27, 1,25.1,34, 0.0,0,0,0,0,0,340,399,431,0,-91,0,-40.4,0,0,0,0,0,0,0,0,0,0,5.0
 2005, 11, 27, 2,24.4,35, 0.0,0,0,0,0,0,339,396,426,0,-87,0,-63.4,0,0,0,0,0,0,0,0,0,0,4.9
 2005, 11, 27, 3,23.3,37, 0.0,0,0,0,0,0,338,388,412,0,-74,0,-69.6,0,0,0,0,0,0,0,0,0,0,4.7
 2005, 11, 27, 4,22.8,38, 0.0,0,0,0,0,0,338,391,417,0,-80,0,-71.5,0,0,0,0,0,0,0,0,0,0,4.7
 2005, 11, 27, 5,22.3,39, 0.0,0,0,0,0,0,337,389,414,0,-77,0,-71.4,0,0,0,0,0,0,0,0,0,0,4.6
 2005, 11, 27, 6,21.9,39, 0.0,0,0,0,0,0,336,383,404,0,-68,0,-70.1,0,0,0,0,0,0,0,0,0,0,4.3
 2005, 11, 27, 7,22.4,37,4.8,20,20,0,20,20,337,397,431,4,-78,59,-67.3,2364,2364,6,20,0,1052,13,10,9,17,4.5
 2005, 11, 27, 8,25.2,31,18.2,120,257,440,257,120,325,408,463,51,67,438,-63.2,27555,17402,645,548,137,11833,266,112,44,203,2.0
 2005, 11, 27, 9,27.7,26,31.0,114,493,737,493,114,322,424,497,99,220,722,-57.1,53759,16886,938,823,380,23676,799,213,56,369,1.4
 2005, 11, 27, 10,30.1,20,42.7,119,697,853,697,119,316,435,525,139,348,951,-47.3,76090,16086,1038,905,578,35008,1531,300,60,497,0.0
 2005, 11, 27, 11,32.1,19,52.3,115,840,916,840,115,321,449,546,168,447,1109,-32.2,88932,15337,1071,916,725,43484,2223,362,60,578,1.1
 2005, 11, 27, 12,33.7,17,57.6,126,909,928,909,126,322,457,560,182,489,1184,-9.4,95962,16377,1085,916,784,47731,2618,392,60,612,1.4
 2005, 11, 27, 13,34.9,16,56.8,123,899,928,899,123,324,462,567,180,477,1173,16.2,95001,16129,1084,918,776,47114,2557,388,60,602,1.9
 2005, 11, 27, 14,35.5,16,50.0,116,811,907,811,116,325,459,561,162,413,1075,37.0,85845,15597,1065,916,695,41726,2065,349,60,549,2.0
 2005, 11, 27, 15,35.6,15,39.8,118,652,833,652,118,326,455,551,130,296,897,50.3,70320,16333,1023,898,533,32383,1337,279,59,454,2.2
 2005, 11, 27, 16,34.8,17,27.7,110,436,702,436,110,331,448,534,87,147,652,59.1,46915,16259,902,785,326,20648,638,187,55,317,3.4
 2005, 11, 27, 17,33.2,18,14.7,80,200,475,200,80,336,438,509,40,-13,356,64.4,20868,11844,633,517,120,8871,173,86,40,153,4.3
 2005, 11, 27, 18,31.5,21,1.2,7,7,0,7,7,335,426,485,1,-144,28,68.2,885,884,-1,7,0,346,4,4,23,6,4.2
 2005, 11, 27, 19,30.5,25, 0.0,0,0,0,0,0,344,417,460,0,-116,0,70.4,0,0,0,0,0,0,0,0,0,0,5.9
 2005, 11, 27, 20,29.5,26, 0.0,0,0,0,0,0,342,411,451,0,-109,0,71.5,0,0,0,0,0,0,0,0,0,0,5.5
 2005, 11, 27, 21,28.5,27, 0.0,0,0,0,0,0,339,405,442,0,-103,0,71.3,0,0,0,0,0,0,0,0,0,0,5.0
 2005, 11, 27, 22,27.5,28, 0.0,0,0,0,0,0,337,400,435,0,-99,0,68.6,0,0,0,0,0,0,0,0,0,0,4.4
 2005, 11, 27, 23,26.5,32, 0.0,0,0,0,0,0,340,399,429,0,-89,0,60.1,0,0,0,0,0,0,0,0,0,0,5.1
 2005, 11, 27, 24,25.4,36, 0.0,0,0,0,0,0,343,397,424,0,-81,0,26.6,0,0,0,0,0,0,0,0,0,0,5.7
 2005, 11, 28, 1,24.8,39, 0.0,0,0,0,0,0,346,397,420,0,-75,0,-39.6,0,0,0,0,0,0,0,0,0,0,6.3
 2005, 11, 28, 2,23.7,41, 0.0,0,0,0,0,0,345,394,415,0,-70,0,-63.1,0,0,0,0,0,0,0,0,0,0,6.2
 2005, 11, 28, 3,22.7,44, 0.0,0,0,0,0,0,345,392,412,0,-67,0,-69.4,0,0,0,0,0,0,0,0,0,0,6.1
 2005, 11, 28, 4,22.2,47, 0.0,0,0,0,0,0,346,391,410,0,-64,0,-71.3,0,0,0,0,0,0,0,0,0,0,6.4
 2005, 11, 28, 5,21.6,47, 0.0,0,0,0,0,0,344,389,407,0,-62,0,-71.3,0,0,0,0,0,0,0,0,0,0,6.0
 2005, 11, 28, 6,21.3,49, 0.0,0,0,0,0,0,346,392,411,0,-66,0,-69.6,0,0,0,0,0,0,0,0,0,0,6.3
 2005, 11, 28, 7,21.7,51,4.7,20,20,0,20,20,352,402,426,4,-59,58,-67.2,2350,2350,6,20,0,1044,13,10,10,17,7.5
 2005, 11, 28, 8,24.5,43,18.0,117,240,396,240,117,343,413,455,48,79,435,-63.1,25832,17362,596,506,123,10813,242,105,38,190,5.7
